transaction_id,customer_id,transaction_date,transaction_time,transaction_amount,account_balance,location,month
T331,C1003549,2016-10-24,14:27:37,150.32,11199.17,GURGAON,2016-10
T332,C1028329,2016-08-07,01:43:16,736.09,3745.44,SURAT,2016-08
T333,C1032902,2016-10-17,01:22:59,372.57,8396.36,HYDERABAD,2016-10
T334,C1009704,2016-10-06,13:10:15,171.19,20106.25,GURGAON,2016-10
T335,C1018234,2016-09-25,18:21:06,122.18,4103.98,BANGALORE,2016-09
T336,C1043593,2016-10-09,16:23:23,83.9,16764.9,BANGALORE,2016-10
T337,C1020421,2016-08-26,12:03:45,1594.18,25221.56,CHENNAI,2016-08
T338,C1031203,2016-09-13,13:57:07,279.97,32943.14,MUMBAI,2016-09
T339,C1004972,2016-08-30,13:59:54,592.88,20195.9,CHENNAI,2016-08
T340,C1030073,2016-08-10,17:23:15,745.42,5876.5,THANE,2016-08
T341,C1038726,2016-08-15,23:21:57,154.3,37392.47,SURAT,2016-08
T342,C1041548,2016-09-05,22:14:35,1016.81,22598.32,PUNE,2016-09
T343,C1037105,2016-09-30,08:17:58,51.47,5094.91,NEW DELHI,2016-09
T344,C1017048,2016-09-25,15:43:48,269.76,17279.31,LUCKNOW,2016-09
T345,C1004677,2016-08-08,02:22:45,550.25,22842.75,NEW DELHI,2016-08
T346,C1035625,2016-10-18,11:36:54,248.18,5086.39,THANE,2016-10
T347,C1033095,2016-08-01,11:35:55,774.52,4738.28,NEW DELHI,2016-08
T348,C1018845,2016-09-15,12:57:23,295.88,8711.22,CHENNAI,2016-09
T349,C1039730,2016-09-19,20:08:04,3132.71,13371.43,PUNE,2016-09
T350,C1028417,2016-10-17,05:53:53,480.89,7856.55,NEW DELHI,2016-10
T351,C1007416,2016-09-03,06:47:34,553.17,15996.86,HYDERABAD,2016-09
T352,C1006580,2016-10-13,05:07:19,347.0,40752.48,BANGALORE,2016-10
T353,C1009861,2016-08-28,11:16:55,3361.89,8930.33,AHMEDABAD,2016-08
T354,C1000848,2016-08-22,20:37:02,310.61,165077.6,MUMBAI,2016-08
T355,C1027592,2016-09-09,02:52:07,393.72,8784.93,PUNE,2016-09
T356,C1044333,2016-08-15,21:33:03,345.07,10057.75,AHMEDABAD,2016-08
T357,C1026287,2016-10-16,04:13:34,349.0,25713.94,HYDERABAD,2016-10
T358,C1036684,2016-10-29,19:44:44,1078.03,2810.38,SURAT,2016-10
T359,C1019383,2016-09-01,01:49:58,3020.12,10988.36,CHENNAI,2016-09
T360,C1005143,2016-08-08,03:29:38,136.71,27692.37,MUMBAI,2016-08
T361,C1039517,2016-09-06,03:56:18,2139.02,29396.33,THANE,2016-09
T362,C1039493,2016-09-15,21:23:48,3510.38,11171.6,PATNA,2016-09
T363,C1023896,2016-10-22,04:24:06,1285.98,8158.26,BANGALORE,2016-10
T364,C1038484,2016-08-16,11:34:09,741.86,16065.74,NOIDA,2016-08
T365,C1008859,2016-09-09,08:59:01,85.61,35522.79,MUMBAI,2016-09
T366,C1003092,2016-08-05,01:18:04,73.21,13783.24,JAIPUR,2016-08
T367,C1035059,2016-10-14,08:09:10,273.19,7236.4,PUNE,2016-10
T368,C1001911,2016-09-30,09:24:16,1394.47,126722.2,MUMBAI,2016-09
T369,C1008687,2016-10-10,14:44:50,920.55,9871.08,MUMBAI,2016-10
T370,C1022252,2016-10-18,07:42:15,143.79,32614.72,NEW DELHI,2016-10
T371,C1009940,2016-09-14,15:25:33,350.88,15371.87,MUMBAI,2016-09
T372,C1012770,2016-10-04,20:32:42,247.21,18601.41,CHENNAI,2016-10
T373,C1036650,2016-09-03,07:21:06,234.0,37840.91,CHENNAI,2016-09
T374,C1021140,2016-10-30,19:45:34,1118.69,15117.41,MUMBAI,2016-10
T375,C1012649,2016-09-08,05:06:27,2161.73,52147.99,MUMBAI,2016-09
T376,C1017465,2016-09-28,18:08:23,235.71,4325.3,LUCKNOW,2016-09
T377,C1041610,2016-09-24,16:03:39,156.35,65576.66,HYDERABAD,2016-09
T378,C1048982,2016-08-11,02:16:27,177.08,6631.6,CHENNAI,2016-08
T379,C1006552,2016-09-07,21:08:29,133.14,21908.05,THANE,2016-09
T380,C1001382,2016-10-29,05:04:10,62.15,39641.19,MUMBAI,2016-10
T381,C1034524,2016-10-15,15:43:43,155.91,15356.02,MUMBAI,2016-10
T382,C1006719,2016-10-05,16:35:21,503.43,3141.8,NEW DELHI,2016-10
T383,C1036723,2016-10-18,20:23:07,913.26,14130.44,BANGALORE,2016-10
T384,C1041908,2016-10-08,00:11:58,425.08,96305.12,BANGALORE,2016-10
T385,C1014240,2016-09-13,05:39:54,492.0,7028.32,CHENNAI,2016-09
T386,C1044587,2016-08-02,09:20:46,26.04,9806.08,BANGALORE,2016-08
T387,C1021057,2016-10-14,20:41:41,654.55,4868.25,INDORE,2016-10
T388,C1046298,2016-08-08,06:54:26,106.32,18936.39,CHENNAI,2016-08
T389,C1032011,2016-09-16,20:40:36,199.05,7982.49,GURGAON,2016-09
T390,C1023327,2016-10-11,01:32:29,330.73,40627.22,AHMEDABAD,2016-10
T391,C1030002,2016-08-06,20:49:55,1559.49,8064.35,HYDERABAD,2016-08
T392,C1017579,2016-10-12,20:59:41,1056.38,15883.23,NEW DELHI,2016-10
T393,C1031684,2016-09-16,22:09:09,1258.52,16801.95,INDORE,2016-09
T394,C1025188,2016-10-10,10:27:06,1447.32,14268.53,CHENNAI,2016-10
T395,C1009142,2016-10-25,12:03:33,88.02,5641.52,HYDERABAD,2016-10
T396,C1035411,2016-10-02,01:59:14,138.48,18184.92,NEW DELHI,2016-10
T397,C1035627,2016-10-28,10:24:58,828.97,38977.7,BANGALORE,2016-10
T398,C1024524,2016-09-28,17:02:19,210.82,32458.6,NOIDA,2016-09
T399,C1003353,2016-09-27,12:58:34,237.89,1338.03,MUMBAI,2016-09
T400,C1041772,2016-08-26,23:33:31,659.09,10960.65,NEW DELHI,2016-08
T401,C1013329,2016-08-19,00:22:51,78.62,6727.54,NEW DELHI,2016-08
T402,C1021588,2016-10-10,14:22:01,159.34,61607.34,PUNE,2016-10
T403,C1026877,2016-08-28,18:24:56,261.96,18990.14,MUMBAI,2016-08
T404,C1011140,2016-09-18,04:23:05,1573.96,55603.64,NEW DELHI,2016-09
T405,C1049773,2016-09-04,05:02:13,158.65,21722.29,NOIDA,2016-09
T406,C1001696,2016-09-07,10:21:55,686.52,53538.88,KOLKATA,2016-09
T407,C1021669,2016-08-08,08:29:40,52.82,89371.62,BANGALORE,2016-08
T408,C1048240,2016-10-16,23:04:02,894.13,4508.11,BANGALORE,2016-10
T409,C1040836,2016-10-18,21:53:01,1219.19,12788.5,NOIDA,2016-10
T410,C1036276,2016-08-22,06:15:03,79.93,44424.73,GURGAON,2016-08
T411,C1043789,2016-10-26,04:48:32,106.45,10436.48,MUMBAI,2016-10
T412,C1024695,2016-08-06,11:04:29,7201.72,3893.5,CHENNAI,2016-08
T413,C1003441,2016-08-29,13:17:33,900.38,30988.79,HYDERABAD,2016-08
T414,C1045954,2016-10-15,18:37:37,388.95,50464.16,KOLKATA,2016-10
T415,C1021613,2016-08-27,06:36:10,423.21,11351.74,MUMBAI,2016-08
T416,C1032188,2016-10-14,01:32:19,185.87,9327.17,HYDERABAD,2016-10
T417,C1006642,2016-10-23,22:36:23,103.51,3901.87,CHENNAI,2016-10
T418,C1037736,2016-10-09,17:14:06,172.28,14900.52,NEW DELHI,2016-10
T419,C1035078,2016-09-22,15:31:48,863.87,3882.07,AHMEDABAD,2016-09
T420,C1012403,2016-08-13,10:00:45,564.71,4440.3,NOIDA,2016-08
T421,C1022743,2016-10-26,03:54:13,2203.91,15141.31,AHMEDABAD,2016-10
T422,C1045678,2016-09-22,14:12:18,91.88,32760.72,CHENNAI,2016-09
T423,C1020564,2016-09-24,11:33:37,60.93,8888.96,BANGALORE,2016-09
T424,C1029317,2016-09-13,19:37:59,265.73,29759.77,JAIPUR,2016-09
T425,C1006109,2016-10-11,09:46:44,128.86,11276.68,MUMBAI,2016-10
T426,C1034774,2016-10-05,18:53:52,149.61,12248.79,PUNE,2016-10
T427,C1030708,2016-09-15,10:07:50,775.63,8359.55,MUMBAI,2016-09
T428,C1016558,2016-08-30,19:16:52,251.36,30144.52,MUMBAI,2016-08
T429,C1045733,2016-10-01,00:10:03,590.12,28832.0,LUCKNOW,2016-10
T430,C1036208,2016-09-25,08:18:18,3422.48,8671.79,JAIPUR,2016-09
T431,C1034544,2016-10-26,18:07:24,2389.81,31389.66,NOIDA,2016-10
T432,C1013407,2016-10-07,05:06:40,228.68,87417.53,KOLKATA,2016-10
T433,C1021412,2016-08-08,16:36:30,348.59,24406.08,NEW DELHI,2016-08
T434,C1016740,2016-09-08,00:01:05,79.87,6025.14,HYDERABAD,2016-09
T435,C1000928,2016-10-22,01:31:43,1665.77,5937.76,BANGALORE,2016-10
T436,C1023389,2016-08-31,05:04:38,163.47,10910.06,NEW DELHI,2016-08
T437,C1043532,2016-09-13,04:44:50,111.74,8028.38,SURAT,2016-09
T438,C1047503,2016-08-24,15:41:38,733.9,23915.29,CHENNAI,2016-08
T439,C1022371,2016-09-10,18:00:48,772.0,13261.37,NEW DELHI,2016-09
T440,C1035653,2016-08-13,21:21:49,155.6,10937.68,BANGALORE,2016-08
T441,C1049440,2016-10-16,06:26:42,1129.78,153653.53,BANGALORE,2016-10
T442,C1029436,2016-08-25,21:30:22,1054.26,19842.32,PUNE,2016-08
T443,C1008922,2016-09-23,07:02:19,120.16,16955.84,KOLKATA,2016-09
T444,C1030626,2016-08-01,17:01:42,170.04,8637.4,BANGALORE,2016-08
T445,C1001234,2016-10-27,21:36:51,154.97,11412.07,CHENNAI,2016-10
T446,C1010736,2016-08-14,07:27:45,3212.12,7874.58,CHENNAI,2016-08
T447,C1035035,2016-10-19,03:25:01,458.99,17414.96,HYDERABAD,2016-10
T448,C1015464,2016-08-23,09:48:16,95.3,33278.56,SURAT,2016-08
T449,C1008239,2016-08-06,07:36:38,1293.03,7032.01,GURGAON,2016-08
T450,C1035855,2016-10-21,00:23:17,218.92,6246.78,NEW DELHI,2016-10
T451,C1027272,2016-08-05,15:49:39,584.88,32596.13,MUMBAI,2016-08
T452,C1028639,2016-08-02,20:59:02,322.3,35835.22,SURAT,2016-08
T453,C1011537,2016-10-29,16:00:17,286.07,8070.69,BANGALORE,2016-10
T454,C1036105,2016-10-08,17:45:49,138.54,12569.06,CHENNAI,2016-10
T455,C1028793,2016-08-19,11:07:36,178.03,8724.89,AHMEDABAD,2016-08
T456,C1041314,2016-10-05,10:20:03,655.69,152695.83,PUNE,2016-10
T457,C1021153,2016-10-26,08:04:21,9150.28,3281.34,KOLKATA,2016-10
T458,C1007696,2016-09-10,17:23:33,475.9,97531.15,AHMEDABAD,2016-09
T459,C1027097,2016-08-01,03:50:19,172.64,6911.55,NEW DELHI,2016-08
T460,C1042668,2016-10-20,20:36:07,1613.56,19908.27,CHENNAI,2016-10
T461,C1023659,2016-09-13,15:18:26,319.23,20111.85,KOLKATA,2016-09
T462,C1014635,2016-09-02,07:21:32,605.41,10458.35,KOLKATA,2016-09
T463,C1020494,2016-08-24,10:11:11,120.27,19629.63,NOIDA,2016-08
T464,C1026256,2016-10-27,14:26:46,701.9,5312.72,MUMBAI,2016-10
T465,C1033596,2016-09-07,08:06:09,845.33,33793.12,MUMBAI,2016-09
T466,C1021713,2016-10-07,19:36:41,321.48,3043.33,GURGAON,2016-10
T467,C1044639,2016-09-03,18:30:32,670.3,4667.05,HYDERABAD,2016-09
T468,C1023416,2016-10-27,09:25:29,353.81,556.5,MUMBAI,2016-10
T469,C1013989,2016-10-10,20:05:40,365.88,18487.15,BANGALORE,2016-10
T470,C1039669,2016-08-03,09:21:26,1414.12,48788.25,NEW DELHI,2016-08
T471,C1029675,2016-08-15,03:53:59,566.96,73931.52,NOIDA,2016-08
T472,C1029688,2016-08-30,20:10:58,39.22,7072.63,PUNE,2016-08
T473,C1048264,2016-08-10,19:20:09,80.22,17695.74,CHENNAI,2016-08
T474,C1001487,2016-08-10,21:57:17,1450.85,88392.03,MUMBAI,2016-08
T475,C1034399,2016-08-28,04:29:47,209.22,19353.77,KOLKATA,2016-08
T476,C1010322,2016-10-25,13:54:12,149.76,32671.11,BANGALORE,2016-10
T477,C1038575,2016-10-27,06:22:44,981.13,59993.86,CHENNAI,2016-10
T478,C1031168,2016-08-03,06:56:29,488.62,53151.13,HYDERABAD,2016-08
T479,C1018087,2016-09-01,00:30:42,594.9,5218.05,MUMBAI,2016-09
T480,C1012764,2016-10-07,06:32:14,2072.36,107752.05,PUNE,2016-10
T481,C1047738,2016-10-02,05:50:32,1586.29,56212.45,PUNE,2016-10
T482,C1023578,2016-08-20,16:40:04,671.78,173165.53,HYDERABAD,2016-08
T483,C1030682,2016-10-22,08:13:19,9.82,23921.07,MUMBAI,2016-10
T484,C1034092,2016-10-07,16:30:39,403.94,3840.14,BANGALORE,2016-10
T485,C1009320,2016-08-06,22:37:25,464.27,17336.62,BANGALORE,2016-08
T486,C1020458,2016-09-10,08:50:59,326.21,9337.05,MUMBAI,2016-09
T487,C1035943,2016-08-22,08:40:55,138.78,40063.29,KOLKATA,2016-08
T488,C1022392,2016-10-03,14:23:33,276.91,15695.63,MUMBAI,2016-10
T489,C1034683,2016-08-09,16:51:41,130.28,13765.1,BANGALORE,2016-08
T490,C1035651,2016-09-19,21:03:55,1175.73,5643.21,KOLKATA,2016-09
T491,C1041615,2016-08-04,07:00:59,1407.57,19897.68,MUMBAI,2016-08
T492,C1013929,2016-08-03,03:08:01,4763.74,33738.2,MUMBAI,2016-08
T493,C1025794,2016-09-18,02:54:22,34.87,64152.11,CHENNAI,2016-09
T494,C1027559,2016-10-01,22:08:46,1001.35,31085.47,MUMBAI,2016-10
T495,C1043771,2016-10-10,11:39:48,1201.76,20579.21,GURGAON,2016-10
T496,C1045278,2016-08-05,15:27:55,440.78,13273.46,NEW DELHI,2016-08
T497,C1041284,2016-09-05,22:32:51,340.62,5192.55,NEW DELHI,2016-09
T498,C1004877,2016-10-31,19:23:54,960.23,32468.39,MUMBAI,2016-10
T499,C1032161,2016-08-09,16:41:14,112.79,10502.2,MUMBAI,2016-08
T500,C1038462,2016-10-22,14:39:38,34.54,5419.16,MUMBAI,2016-10
T501,C1002837,2016-10-25,11:49:22,659.46,54252.95,GURGAON,2016-10
T502,C1022270,2016-10-06,08:53:37,690.4,10461.07,GURGAON,2016-10
T503,C1023480,2016-08-06,15:52:23,1743.49,3673.82,LUCKNOW,2016-08
T504,C1043980,2016-08-29,12:14:26,1069.27,32017.02,CHENNAI,2016-08
T505,C1006865,2016-09-06,16:27:12,1527.23,17878.7,NEW DELHI,2016-09
T506,C1019264,2016-10-20,23:15:58,488.94,631.49,CHENNAI,2016-10
T507,C1038283,2016-10-22,23:18:05,282.97,10411.27,CHENNAI,2016-10
T508,C1004763,2016-10-11,18:10:45,668.22,1951.13,NEW DELHI,2016-10
T509,C1002296,2016-09-02,18:00:15,649.66,8233.67,CHENNAI,2016-09
T510,C1039505,2016-08-19,09:14:37,923.74,6457.01,INDORE,2016-08
T511,C1026953,2016-09-23,19:58:05,440.32,89762.31,MUMBAI,2016-09
T512,C1026833,2016-08-13,21:24:30,62.66,5304.73,PUNE,2016-08
T513,C1049264,2016-10-28,15:51:58,1584.7,10636.64,NOIDA,2016-10
T514,C1039919,2016-08-12,08:49:49,2359.82,10934.26,HYDERABAD,2016-08
T515,C1007214,2016-10-31,22:38:35,382.72,37411.26,BANGALORE,2016-10
T516,C1032256,2016-08-05,19:23:15,2844.92,104544.4,BANGALORE,2016-08
T517,C1020399,2016-08-06,06:14:34,315.43,67130.96,PUNE,2016-08
T518,C1011945,2016-09-28,10:34:00,98.83,7415.42,GURGAON,2016-09
T519,C1030629,2016-10-07,22:00:53,2249.89,8978.61,KOLKATA,2016-10
T520,C1048398,2016-09-17,13:12:31,587.09,8278.15,CHENNAI,2016-09
T521,C1000827,2016-09-04,19:53:24,157.67,33466.2,KOLKATA,2016-09
T522,C1003099,2016-09-13,03:28:40,1655.52,13927.73,HYDERABAD,2016-09
T523,C1020641,2016-10-09,20:52:30,1235.11,74768.19,MUMBAI,2016-10
T524,C1008952,2016-10-18,23:01:36,675.38,22534.03,HYDERABAD,2016-10
T525,C1042709,2016-09-16,03:34:46,2174.9,5970.31,MUMBAI,2016-09
T526,C1011355,2016-10-23,23:48:37,716.96,9525.28,MUMBAI,2016-10
T527,C1049572,2016-10-27,08:09:48,563.2,73890.33,JAIPUR,2016-10
T528,C1002230,2016-09-23,03:06:22,514.6,54773.06,PUNE,2016-09
T529,C1024324,2016-08-23,17:55:11,402.94,5554.4,NOIDA,2016-08
T530,C1014352,2016-08-26,09:56:07,220.28,9802.91,PUNE,2016-08
T531,C1013074,2016-10-02,03:23:36,547.72,22893.35,LUCKNOW,2016-10
T532,C1034432,2016-09-09,01:44:47,622.56,57365.24,JAIPUR,2016-09
T533,C1034462,2016-09-06,01:20:52,859.63,17053.77,HYDERABAD,2016-09
T534,C1016398,2016-08-30,06:35:14,320.6,2400.84,PUNE,2016-08
T535,C1044879,2016-10-06,07:49:12,77.32,10639.59,KOLKATA,2016-10
T536,C1009530,2016-08-05,09:48:27,268.78,68158.25,AHMEDABAD,2016-08
T537,C1011965,2016-09-29,12:38:54,81.35,3228.53,NEW DELHI,2016-09
T538,C1026771,2016-08-25,02:54:13,97.58,35446.95,GURGAON,2016-08
T539,C1025102,2016-10-22,20:06:02,246.06,14444.58,THANE,2016-10
T540,C1001459,2016-10-03,06:25:10,635.91,31492.5,PUNE,2016-10
T541,C1002323,2016-09-19,10:40:48,172.7,2311.54,HYDERABAD,2016-09
T542,C1000452,2016-10-23,22:29:08,591.8,54798.11,NEW DELHI,2016-10
T543,C1024655,2016-09-28,05:08:22,100.38,6632.44,BANGALORE,2016-09
T544,C1015421,2016-09-22,05:26:55,90.9,12152.44,MUMBAI,2016-09
T545,C1010922,2016-08-23,09:52:19,1531.12,13857.88,BANGALORE,2016-08
T546,C1041292,2016-09-14,23:59:25,141.16,8745.53,LUCKNOW,2016-09
T547,C1006676,2016-08-25,18:58:43,149.29,100008.59,LUCKNOW,2016-08
T548,C1001837,2016-08-11,11:03:05,88.32,23499.58,NEW DELHI,2016-08
T549,C1007371,2016-09-20,07:54:39,154.87,74209.52,NOIDA,2016-09
T550,C1006643,2016-09-22,12:38:24,462.27,116205.15,BANGALORE,2016-09
T551,C1018543,2016-10-01,08:14:07,844.8,25212.44,GURGAON,2016-10
T552,C1002174,2016-09-15,18:25:15,625.47,3783.99,HYDERABAD,2016-09
T553,C1016741,2016-08-22,15:48:01,882.98,11498.23,INDORE,2016-08
T554,C1044373,2016-09-13,06:01:34,282.43,4122.35,NEW DELHI,2016-09
T555,C1005618,2016-09-16,08:12:28,749.58,5896.01,CHENNAI,2016-09
T556,C1017004,2016-08-28,00:07:28,1271.75,4806.07,NEW DELHI,2016-08
T557,C1029730,2016-09-16,07:12:41,643.32,39358.19,PUNE,2016-09
T558,C1033457,2016-10-20,02:16:11,294.28,23515.62,NOIDA,2016-10
T559,C1025300,2016-08-05,11:42:00,738.62,27817.33,BANGALORE,2016-08
T560,C1031344,2016-10-22,21:44:47,648.85,8375.04,NEW DELHI,2016-10
T561,C1025846,2016-08-31,18:40:23,208.28,15192.87,MUMBAI,2016-08
T562,C1006143,2016-09-29,21:51:36,218.69,16184.35,CHENNAI,2016-09
T563,C1018641,2016-08-03,19:48:09,1758.19,11067.74,BANGALORE,2016-08
T564,C1011702,2016-10-25,13:55:22,333.34,54140.07,NEW DELHI,2016-10
T565,C1011815,2016-10-04,19:43:06,146.81,8154.11,BANGALORE,2016-10
T566,C1024183,2016-10-22,22:10:02,2413.16,2660.83,HYDERABAD,2016-10
T567,C1038563,2016-09-28,08:20:07,394.98,73167.57,NEW DELHI,2016-09
T568,C1016156,2016-10-06,04:31:34,615.87,236613.45,MUMBAI,2016-10
T569,C1029237,2016-09-14,12:11:27,45.32,6122.66,NEW DELHI,2016-09
T570,C1013709,2016-10-02,11:15:32,629.45,31244.91,AHMEDABAD,2016-10
T571,C1003213,2016-10-16,00:34:06,534.11,38414.32,NEW DELHI,2016-10
T572,C1034486,2016-10-21,04:25:06,145.53,15337.39,PATNA,2016-10
T573,C1006373,2016-09-27,23:51:13,350.09,285.12,MUMBAI,2016-09
T574,C1009106,2016-09-23,18:18:21,156.12,10822.98,JAIPUR,2016-09
T575,C1023012,2016-10-21,11:16:08,291.01,1134.3,NOIDA,2016-10
T576,C1046988,2016-09-02,01:27:33,337.75,30480.03,NEW DELHI,2016-09
T577,C1004658,2016-09-07,14:12:55,75.71,17308.97,HYDERABAD,2016-09
T578,C1044864,2016-10-17,20:31:31,328.09,21662.54,MUMBAI,2016-10
T579,C1031097,2016-09-29,06:48:51,391.43,6116.85,NEW DELHI,2016-09
T580,C1041589,2016-10-09,03:35:01,109.82,28248.17,CHENNAI,2016-10
T581,C1026765,2016-08-05,21:44:43,719.16,13105.92,MUMBAI,2016-08
T582,C1048121,2016-08-14,14:11:47,214.2,3855.77,NEW DELHI,2016-08
T583,C1048494,2016-10-30,21:57:15,654.24,38333.47,GURGAON,2016-10
T584,C1011312,2016-08-06,14:50:31,48.04,1974.69,NEW DELHI,2016-08
T585,C1038435,2016-08-09,12:19:32,96.84,7570.41,JAIPUR,2016-08
T586,C1019810,2016-08-24,02:28:07,172.46,42835.83,BANGALORE,2016-08
T587,C1032889,2016-10-30,03:08:09,656.45,25707.88,GURGAON,2016-10
T588,C1023272,2016-10-27,05:28:40,1591.91,44014.58,HYDERABAD,2016-10
T589,C1038240,2016-09-10,10:32:11,2168.02,12009.85,HYDERABAD,2016-09
T590,C1018373,2016-10-11,14:47:48,540.1,6167.97,BANGALORE,2016-10
T591,C1018888,2016-10-08,22:01:43,259.65,6561.98,BANGALORE,2016-10
T592,C1009336,2016-10-28,18:22:24,444.63,11038.77,HYDERABAD,2016-10
T593,C1011409,2016-09-09,11:58:24,71.97,4152.45,BANGALORE,2016-09
T594,C1026197,2016-10-05,10:30:06,179.08,48603.32,PATNA,2016-10
T595,C1023254,2016-09-03,07:06:04,1180.77,39460.99,MUMBAI,2016-09
T596,C1006613,2016-10-06,15:13:51,141.63,61370.15,HYDERABAD,2016-10
T597,C1002580,2016-09-16,02:36:17,266.62,7254.1,MUMBAI,2016-09
T598,C1023125,2016-09-24,06:25:37,132.99,17974.54,HYDERABAD,2016-09
T599,C1000514,2016-10-11,04:08:39,270.73,8384.53,NOIDA,2016-10
T600,C1010835,2016-10-22,16:02:51,71.39,10287.14,LUCKNOW,2016-10
T601,C1042171,2016-10-30,13:53:59,541.96,12954.6,NEW DELHI,2016-10
T602,C1015599,2016-09-28,00:52:25,100.39,2604.08,PUNE,2016-09
T603,C1046358,2016-08-30,09:19:18,1302.78,1597.99,THANE,2016-08
T604,C1005868,2016-10-28,19:57:19,99.08,12717.79,NEW DELHI,2016-10
T605,C1008992,2016-10-29,06:28:45,78.49,48187.47,KOLKATA,2016-10
T606,C1024183,2016-09-29,06:14:42,28.05,1972.09,HYDERABAD,2016-09
T607,C1030309,2016-09-17,16:29:21,101.09,4835.78,BANGALORE,2016-09
T608,C1026010,2016-09-08,20:42:56,501.44,43098.17,HYDERABAD,2016-09
T609,C1000607,2016-08-06,10:25:25,54.85,22952.04,NEW DELHI,2016-08
T610,C1029515,2016-09-23,01:25:03,173.2,151641.7,NEW DELHI,2016-09
T611,C1031785,2016-10-12,02:00:08,720.8,14268.81,LUCKNOW,2016-10
T612,C1033703,2016-08-18,10:32:25,229.26,20628.79,KOLKATA,2016-08
T613,C1035821,2016-09-29,00:24:55,684.23,90476.7,MUMBAI,2016-09
T614,C1008443,2016-08-05,09:17:36,432.08,7688.26,BANGALORE,2016-08
T615,C1011697,2016-08-20,12:20:10,485.95,17948.08,HYDERABAD,2016-08
T616,C1012233,2016-08-22,14:13:45,713.3,30789.86,AHMEDABAD,2016-08
T617,C1035491,2016-10-29,08:57:13,553.39,249989.11,PUNE,2016-10
T618,C1012102,2016-08-09,08:22:09,771.62,28285.46,GURGAON,2016-08
T619,C1002510,2016-09-30,04:28:03,521.04,26857.07,CHENNAI,2016-09
T620,C1036253,2016-08-15,07:34:20,586.5,14625.23,THANE,2016-08
T621,C1032889,2016-10-30,00:12:30,287.12,27178.49,GURGAON,2016-10
T622,C1017835,2016-09-28,04:14:01,771.83,14984.73,CHENNAI,2016-09
T623,C1047134,2016-08-27,08:04:52,45.01,13834.21,MUMBAI,2016-08
T624,C1013236,2016-10-17,04:44:40,629.57,23388.81,MUMBAI,2016-10
T625,C1013685,2016-09-28,02:39:03,3435.04,28466.97,MUMBAI,2016-09
T626,C1035474,2016-08-04,05:22:59,555.2,40583.98,GURGAON,2016-08
T627,C1042754,2016-10-08,09:13:07,407.37,40150.73,AHMEDABAD,2016-10
T628,C1022363,2016-09-12,07:59:27,353.81,10674.57,MUMBAI,2016-09
T629,C1042799,2016-09-04,18:53:26,147.08,9015.8,PUNE,2016-09
T630,C1015637,2016-10-09,20:23:40,1150.43,3581.82,BANGALORE,2016-10
T631,C1004435,2016-10-14,20:31:19,331.38,20569.82,MUMBAI,2016-10
T632,C1035090,2016-08-13,22:11:07,209.09,8438.4,PUNE,2016-08
T633,C1014830,2016-08-09,09:25:30,906.29,12633.32,HYDERABAD,2016-08
T634,C1038613,2016-10-20,00:34:35,259.97,1983.21,MUMBAI,2016-10
T635,C1042244,2016-08-11,06:53:29,1824.59,14287.3,NEW DELHI,2016-08
T636,C1015896,2016-08-30,10:40:57,107.91,7832.42,MUMBAI,2016-08
T637,C1022623,2016-09-16,00:51:14,337.89,4526.48,THANE,2016-09
T638,C1004322,2016-08-15,09:27:23,266.77,23417.47,NEW DELHI,2016-08
T639,C1048488,2016-09-24,19:05:59,3639.78,19700.65,PUNE,2016-09
T640,C1039312,2016-08-24,19:53:12,1415.54,7613.54,CHENNAI,2016-08
T641,C1048668,2016-10-24,08:35:54,86.52,18547.88,MUMBAI,2016-10
T642,C1047336,2016-09-17,00:13:41,1399.79,12335.62,CHENNAI,2016-09
T643,C1032176,2016-09-26,18:43:17,86.79,47541.47,MUMBAI,2016-09
T644,C1048513,2016-08-10,16:03:56,434.82,16988.91,BANGALORE,2016-08
T645,C1027438,2016-08-19,20:58:21,1026.25,17488.57,SURAT,2016-08
T646,C1044907,2016-10-01,03:03:55,104.96,12476.08,CHENNAI,2016-10
T647,C1048128,2016-08-04,22:05:01,300.65,5270.79,KOLKATA,2016-08
T648,C1030418,2016-10-01,03:33:23,2326.0,29282.69,CHENNAI,2016-10
T649,C1047857,2016-09-30,22:42:46,340.17,6317.63,HYDERABAD,2016-09
T650,C1010809,2016-08-10,20:58:25,167.33,7268.4,BANGALORE,2016-08
T651,C1011152,2016-09-12,12:56:33,585.31,5126.01,PUNE,2016-09
T652,C1015053,2016-09-30,19:23:57,101.21,36152.91,HYDERABAD,2016-09
T653,C1025171,2016-09-26,15:09:58,110.94,13450.18,BANGALORE,2016-09
T654,C1046245,2016-08-29,05:27:18,9.19,83884.17,GURGAON,2016-08
T655,C1040938,2016-08-23,07:45:54,581.21,25353.86,NEW DELHI,2016-08
T656,C1020653,2016-08-18,17:11:49,241.64,6854.45,CHENNAI,2016-08
T657,C1018212,2016-10-29,16:58:20,1442.0,16037.5,KOLKATA,2016-10
T658,C1021303,2016-09-05,23:18:03,568.66,3004.39,GURGAON,2016-09
T659,C1000952,2016-10-12,15:04:49,274.82,13197.28,MUMBAI,2016-10
T660,C1025928,2016-09-05,07:20:33,2325.05,10472.84,MUMBAI,2016-09
T661,C1037492,2016-08-03,18:27:55,241.68,13486.39,NEW DELHI,2016-08
